No,UID,X,Y,Z
1084,1000101026,-88.44928,1.190369,0.985693
1085,1000101017,0.439893,-1.769073,88.176308
1086,1000101018,1.022003,-2.320148,87.464104
1087,1000101019,1.094293,-2.36217,87.391365
1088,1000101020,1.058917,-2.270489,87.493965
1089,1000101021,1.053424,-1.821039,87.894051
1090,1000101022,-88.937576,0.911865,0.549042
1091,1000101023,-89.689896,-0.020819,0.297125
1092,1000101024,-89.101715,0.407538,0.801123
1093,1000101025,-88.019379,0.995801,1.713318
1094,1000101026,-88.771347,0.723395,0.991186
1095,1000101017,0.439728,-1.775501,88.172653
1096,1000101018,1.020136,-2.319653,87.466904
1097,1000101019,0.508282,-2.362061,87.584541
1098,1000101020,0.475708,-2.261426,87.685684
1099,1000101021,1.055676,-1.821918,87.890732
1100,1000101022,-89.031319,0.797443,0.553986
1101,1000101023,-89.700684,-0.011481,0.303223
1102,1000101024,-89.149338,0.294324,0.797662
1103,1000101025,-88.074318,0.886377,1.711176
1104,1000101026,-88.834198,0.608148,0.995526
1105,1000101017,0.449835,-1.768414,88.176117
1106,1000101018,0.437421,-2.31839,87.640312
1107,1000101019,0.511688,-2.362115,87.580956
1108,1000101020,0.483453,-2.254999,87.691605
1109,1000101021,0.477795,-1.820654,88.114021
1110,1000101022,-89.037399,0.797937,0.545801
1111,1000101023,-89.341194,-0.59046,0.295038
1112,1000101024,-89.15033,0.294873,0.793982
1113,1000101025,-88.072639,0.880499,1.710901
1114,1000101026,-88.832855,0.611499,0.987067
1115,1000101017,-0.139197,-1.769403,88.225334
1116,1000101018,0.438409,-2.316412,87.641121
1117,1000101019,0.507074,-2.361237,87.583611
1118,1000101020,0.474005,-2.258954,87.690002
1119,1000101021,0.478619,-1.823126,88.111473
1120,1000101022,-89.393929,0.213629,0.563708
1121,1000101023,-89.340202,-0.592163,0.290588
1122,1000101024,-89.162796,-0.287567,0.790906
1123,1000101025,-88.269882,0.30564,1.705518
1124,1000101026,-89.008881,0.034222,0.988165
1125,1000101017,-0.135901,-1.769897,88.223381
1126,1000101018,0.438354,-2.312787,87.64595
1127,1000101019,-0.072839,-2.360797,87.636345
1128,1000101020,-0.093823,-2.248297,87.74498
1129,1000101021,0.473071,-1.820984,88.117256
1130,1000101022,-89.399857,0.220825,0.557007
1131,1000101023,-89.340973,-0.591064,0.29707
1132,1000101024,-89.16494,-0.288116,0.793762
1133,1000101025,-88.266808,0.30531,1.704858
1134,1000101026,-89.005852,0.0323,0.98866
1135,1000101017,-0.714496,-1.768909,88.096832
1136,1000101018,-0.143756,-2.308337,87.690765
1137,1000101019,-0.07196,-2.360687,87.637383
1138,1000101020,-0.099591,-2.24978,87.751457
1139,1000101021,-0.106952,-1.820325,88.176559
1140,1000101022,-89.403343,0.221265,0.558215
1141,1000101023,-88.801903,-1.173944,0.28927
1142,1000101024,-89.161453,-0.288062,0.792224
1143,1000101025,-88.27253,0.303552,1.699805
1144,1000101026,-89.015457,0.02829,0.986407
1145,1000101017,-0.706091,-1.762646,88.100563
1146,1000101018,-0.14881,-2.307513,87.686813
1147,1000101019,-0.643579,-2.361017,87.555008
1148,1000101020,-0.680548,-2.244452,87.654404
1149,1000101021,-0.107446,-1.821478,88.176468
1150,1000101022,-89.335548,-0.362604,0.55882
1151,1000101023,-88.802559,-1.172626,0.288171
1152,1000101024,-88.837311,-0.859241,0.790137
1153,1000101025,-88.277908,-0.271582,1.696344
1154,1000101026,-88.86747,-0.543329,0.9841
1155,1000101017,-0.712299,-1.770447,88.091446
1156,1000101018,-0.71543,-2.298944,87.591911
1157,1000101019,-0.645337,-2.360523,87.552025
1158,1000101020,-0.678461,-2.246759,87.652367
1159,1000101021,-0.682581,-1.819336,88.058846
1160,1000101022,-89.338402,-0.354089,0.556897
1161,1000101023,-88.238312,-1.741003,0.283008
1162,1000101024,-88.835541,-0.860504,0.788104
1163,1000101025,-88.275078,-0.270538,1.691949
1164,1000101026,-88.867752,-0.542285,0.991296
1165,1000101017,-1.287927,-1.761328,87.817444
1166,1000101018,-0.72746,-2.300537,87.589035
1167,1000101019,-0.643304,-2.356952,87.556366
1168,1000101020,-0.67934,-2.242364,87.653458
1169,1000101021,-0.680768,-1.820544,88.057014
1170,1000101022,-88.911522,-0.929004,0.567938
1171,1000101023,-88.241776,-1.74375,0.286304
1172,1000101024,-88.375908,-1.436627,0.784973
1173,1000101025,-88.109711,-0.844025,1.693158
1174,1000101026,-88.510979,-1.116266,0.988275
1175,1000101017,-1.288202,-1.767316,87.814308
1176,1000101018,-0.72334,-2.302405,87.586449
1177,1000101019,-1.22168,-2.356622,87.346413
1178,1000101020,-1.25387,-2.237805,87.439743
1179,1000101021,-0.681537,-1.818512,88.055374
1180,1000101022,-88.914444,-0.936749,0.572662
1181,1000101023,-88.239479,-1.742047,0.284271
1182,1000101024,-88.371559,-1.431024,0.786072
1183,1000101025,-88.110909,-0.845288,1.694147
1184,1000101026,-88.509377,-1.115772,0.982343
1185,1000101017,-1.286719,-1.76748,87.811623
1186,1000101018,-1.293695,-2.295923,87.366486
1187,1000101019,-1.209265,-2.357501,87.348732
1188,1000101020,-1.240192,-2.232147,87.447502
1189,1000101021,-1.255243,-1.816864,87.791634
1190,1000101022,-88.910477,-0.930267,0.57019
1191,1000101023,-87.677811,-2.310535,0.278339
1192,1000101024,-88.366951,-1.433936,0.783105
1193,1000101025,-88.110458,-0.844299,1.688544
1194,1000101026,-88.514259,-1.118079,0.987067
1195,1000101017,-1.858337,-1.75957,87.441742
1196,1000101018,-1.289301,-2.296088,87.369659
1197,1000101019,-1.215857,-2.357227,87.346878
1198,1000101020,-1.254364,-2.237915,87.434998
1199,1000101021,-1.255847,-1.818073,87.792259
1200,1000101022,-88.398048,-1.504083,0.582056
1201,1000101023,-87.67762,-2.312457,0.278998
1202,1000101024,-87.857559,-1.998633,0.775909
1203,1000101025,-87.802101,-1.415918,1.689642
1204,1000101026,-88.048622,-1.682941,0.988001
1205,1000101017,-2.42688,-1.762866,87.009163
1206,1000101018,-1.291443,-2.296637,87.364967
1207,1000101019,-1.789948,-2.356403,87.040436
1208,1000101020,-1.807471,-2.225336,87.134674
1209,1000101021,-1.24953,-1.817688,87.794548
1210,1000101022,-88.398361,-1.496613,0.567609
1211,1000101023,-87.680481,-2.313501,0.283228
1212,1000101024,-87.85997,-2.001709,0.772174
1213,1000101025,-87.80307,-1.415149,1.68316
1214,1000101026,-88.044159,-1.688269,0.981628
1215,1000101017,-2.98927,-1.761822,86.532692
1216,1000101018,-1.864709,-2.289001,87.047073
1217,1000101019,-2.356073,-2.357227,86.673134
1218,1000101020,-2.382935,-2.22182,86.739212
1219,1000101021,-1.822522,-1.816919,87.428734
1220,1000101022,-88.400276,-1.498535,0.576892
1221,1000101023,-87.119164,-2.876605,0.279877
1222,1000101024,-87.853539,-2.002862,0.7797
1223,1000101025,-87.804382,-1.420093,1.685467
1224,1000101026,-88.051094,-1.686346,0.987506
1225,1000101017,-2.987787,-1.75545,86.533615
1226,1000101018,-2.434241,-2.280322,86.664612
1227,1000101019,-2.916541,-2.35415,86.251045
1228,1000101020,-2.948456,-2.20946,86.312149
1229,1000101021,-2.391449,-1.814227,86.99424
1230,1000101022,-87.856682,-2.068726,0.580243
1231,1000101023,-86.551437,-3.43927,0.273614
1232,1000101024,-87.316963,-2.56756,0.773657
1233,1000101025,-87.401657,-1.986548,1.685687
1234,1000101026,-87.542625,-2.252801,0.983716
1235,1000101017,-2.981799,-1.754956,86.539612
1236,1000101018,-2.99685,-2.279224,86.234093
1237,1000101019,-2.908576,-2.348438,86.26004
1238,1000101020,-2.947302,-2.209735,86.317413
1239,1000101021,-2.956805,-1.813843,86.53241
1240,1000101022,-87.305313,-2.632764,0.584418
1241,1000101023,-85.989197,-3.99809,0.273889
1242,1000101024,-86.772919,-3.13808,0.770142
1243,1000101025,-86.95047,-2.552014,1.67168
1244,1000101026,-87.018021,-2.821234,0.977838
1245,1000101017,-2.988117,-1.758691,86.533913
1246,1000101018,-2.996906,-2.274664,86.238983
1247,1000101019,-2.90918,-2.348602,86.26075
1248,1000101020,-2.950653,-2.209845,86.318359
1249,1000101021,-2.957355,-1.812909,86.534332
1250,1000101022,-86.757278,-3.190265,0.592328
1251,1000101023,-85.995338,-4.005066,0.271033
1252,1000101024,-86.231102,-3.695746,0.778656
1253,1000101025,-86.475197,-3.111493,1.669977
1254,1000101026,-86.477386,-3.381317,0.982452
1255,1000101017,-2.979602,-1.756659,86.538818
1256,1000101018,-2.990588,-2.27785,86.241676
1257,1000101019,-2.918738,-2.352173,86.25544
1258,1000101020,-2.939337,-2.207922,86.323074
1259,1000101021,-2.954114,-1.812854,86.534386
1260,1000101022,-86.754333,-3.192023,0.593976
1261,1000101023,-85.995979,-3.99787,0.269055
1262,1000101024,-86.231667,-3.696405,0.761188
1263,1000101025,-86.476875,-3.110944,1.673108
1264,1000101026,-86.480583,-3.381702,0.982178
1265,1000101017,-2.984271,-1.758746,86.531456
1266,1000101018,-2.99751,-2.276532,86.238281
1267,1000101019,-2.910004,-2.352722,86.259186
1268,1000101020,-2.946533,-2.215942,86.319405
1269,1000101021,-2.958728,-1.815601,86.533356
1270,1000101022,-86.755096,-3.197076,0.601611
1271,1000101023,-85.990959,-3.998804,0.273669
1272,1000101024,-86.231346,-3.694318,0.758221
1273,1000101025,-86.477402,-3.108636,1.666132
1274,1000101026,-86.479729,-3.380988,0.988055
1275,1000101017,-2.988721,-1.753198,86.533371
1276,1000101018,-2.995642,-2.2784,86.235809
1277,1000101019,-2.915991,-2.352118,86.254013
1278,1000101020,-2.950159,-2.209735,86.313347
1279,1000101021,-2.955817,-1.814172,86.532928
1280,1000101022,-86.760185,-3.196637,0.589636
1281,1000101023,-85.998779,-3.999463,0.275647
1282,1000101024,-86.232849,-3.694153,0.769757
1283,1000101025,-86.476204,-3.108087,1.665308
1284,1000101026,-86.482796,-3.384228,0.98009
1285,1000101017,-2.429242,-1.758032,86.99865
1286,1000101018,-2.9896,-2.279334,86.241661
1287,1000101019,-2.916211,-2.354041,86.248711
1288,1000101020,-2.947632,-2.216437,86.312424
1289,1000101021,-2.95719,-1.810382,86.531982
1290,1000101022,-86.755661,-3.192352,0.592163
1291,1000101023,-86.000488,-4.001935,0.276086
1292,1000101024,-86.230911,-3.689484,0.758002
1293,1000101025,-86.470413,-3.110394,1.666241
1294,1000101026,-86.484032,-3.383075,0.985638
1295,1000101017,-2.425232,-1.763525,87.003639
1296,1000101018,-2.988721,-2.278784,86.238655
1297,1000101019,-2.360138,-2.352777,86.669022
1298,1000101020,-2.393811,-2.219952,86.735695
1299,1000101021,-2.957959,-1.814227,86.535286
1300,1000101022,-86.754677,-3.194055,0.592493
1301,1000101023,-85.993683,-3.998804,0.27757
1302,1000101024,-86.231125,-3.699042,0.766461
1303,1000101025,-86.472771,-3.111163,1.666187
1304,1000101026,-86.484261,-3.382526,0.983112
1305,1000101017,-2.422156,-1.762427,87.002029
1306,1000101018,-2.440118,-2.281641,86.663185
1307,1000101019,-2.353381,-2.355469,86.669815
1308,1000101020,-2.377991,-2.221875,86.744499
1309,1000101021,-2.392602,-1.814996,86.997559
1310,1000101022,-86.753166,-3.190704,0.591779
1311,1000101023,-86.550179,-3.44317,0.272186
1312,1000101024,-86.234833,-3.694757,0.760034
1313,1000101025,-86.471581,-3.107977,1.675745
1314,1000101026,-86.480637,-3.382361,0.985748
1315,1000101017,-2.424902,-1.764514,87.004768
1316,1000101018,-2.431824,-2.281256,86.66494
1317,1000101019,-2.351184,-2.358051,86.66925
1318,1000101020,-2.389307,-2.21825,86.742561
1319,1000101021,-2.396118,-1.81192,86.996346
1320,1000101022,-87.31221,-2.631665,0.584473
1321,1000101023,-86.555038,-3.445807,0.27735
1322,1000101024,-86.76339,-3.139069,0.77146
1323,1000101025,-86.950325,-2.548608,1.673547
1324,1000101026,-87.013741,-2.811951,0.985693
1325,1000101017,-2.419189,-1.762756,87.001854
1326,1000101018,-2.434241,-2.284222,86.658928
1327,1000101019,-2.345636,-2.35448,86.676369
1328,1000101020,-2.388373,-2.218524,86.743385
1329,1000101021,-2.389087,-1.815326,86.998627
1330,1000101022,-87.312302,-2.6315,0.582605
1331,1000101023,-86.553619,-3.442127,0.281799
1332,1000101024,-86.779129,-3.133685,0.768549
1333,1000101025,-86.948097,-2.552728,1.673108
1334,1000101026,-87.012253,-2.821344,0.981903
1335,1000101017,-2.4271,-1.757373,87.005852
1336,1000101018,-2.430396,-2.284277,86.662483
1337,1000101019,-2.343494,-2.355798,86.679169
1338,1000101020,-2.380902,-2.221216,86.74295
1339,1000101021,-2.394031,-1.81225,86.997673
1340,1000101022,-87.304939,-2.630896,0.592163
1341,1000101023,-86.551613,-3.441467,0.279987
1342,1000101024,-86.777718,-3.130939,0.764868
1343,1000101025,-86.955742,-2.547565,1.671075
1344,1000101026,-87.015099,-2.822717,0.988495
1345,1000101017,-2.41908,-1.764514,87.001488
1346,1000101018,-2.431879,-2.279114,86.666634
1347,1000101019,-2.3547,-2.355249,86.6688
1348,1000101020,-2.384088,-2.222809,86.743889
1349,1000101021,-2.391943,-1.814282,87.000519
1350,1000101022,-87.307938,-2.62804,0.584253
1351,1000101023,-86.55706,-3.439545,0.288336
1352,1000101024,-86.779518,-3.131049,0.770691
1353,1000101025,-86.953102,-2.548334,1.673383
1354,1000101026,-87.016121,-2.819366,0.983276
1355,1000101017,-2.427924,-1.755341,87.000969
1356,1000101018,-2.432428,-2.284332,86.661865
1357,1000101019,-2.350854,-2.357062,86.669922
1358,1000101020,-2.387769,-2.216656,86.744255
1359,1000101021,-2.392438,-1.815106,87.001442
1360,1000101022,-87.31089,-2.634631,0.586725
1361,1000101023,-86.555794,-3.437567,0.276746
1362,1000101024,-86.779686,-3.132532,0.773767
1363,1000101025,-86.956779,-2.553882,1.676239
1364,1000101026,-87.02005,-2.81673,0.990967
1365,1000101017,-2.422375,-1.765448,87.001945
1366,1000101018,-2.428967,-2.283069,86.665863
1367,1000101019,-2.355194,-2.351514,86.674957
1368,1000101020,-2.375739,-2.215393,86.753845
1369,1000101021,-2.388648,-1.816919,86.999588
1370,1000101022,-87.308517,-2.632764,0.592108
1371,1000101023,-86.554207,-3.440808,0.284875
1372,1000101024,-86.776543,-3.135223,0.774097
1373,1000101025,-86.953934,-2.551245,1.676624
1374,1000101026,-87.015846,-2.817773,0.992065
1375,1000101017,-2.418475,-1.759515,87.012482
1376,1000101018,-2.421332,-2.28241,86.666306
1377,1000101019,-2.344647,-2.353601,86.676765
1378,1000101020,-2.387274,-2.219842,86.74295
1379,1000101021,-2.392493,-1.814117,87.000908
1380,1000101022,-87.305756,-2.630841,0.593317
1381,1000101023,-86.554825,-3.44306,0.284491
1382,1000101024,-86.77153,-3.135388,0.77168
1383,1000101025,-86.950859,-2.549872,1.676843
1384,1000101026,-87.015388,-2.818872,0.982837
1385,1000101017,-2.412598,-1.755121,87.013916
1386,1000101018,-2.427429,-2.284112,86.66629
1387,1000101019,-2.343109,-2.353546,86.677246
1388,1000101020,-2.384912,-2.219293,86.742195
1389,1000101021,-2.393866,-1.817303,86.996117
1390,1000101022,-87.308517,-2.629962,0.591888
1391,1000101023,-86.552826,-3.43927,0.276031
1392,1000101024,-86.780701,-3.133795,0.767505
1393,1000101025,-86.954529,-2.550311,1.669373
1394,1000101026,-87.016449,-2.81684,0.987231
1395,1000101017,-2.421607,-1.759076,87.002968
1396,1000101018,-2.425122,-2.28241,86.668594
1397,1000101019,-2.345801,-2.355304,86.680206
1398,1000101020,-2.389416,-2.220886,86.739632
1399,1000101021,-2.389581,-1.81593,87.000618
1400,1000101022,-87.308586,-2.632159,0.591229
1401,1000101023,-86.556305,-3.437347,0.282129
1402,1000101024,-86.77404,-3.136597,0.775085
1403,1000101025,-86.952522,-2.551355,1.670856
1404,1000101026,-87.016769,-2.818158,0.985364
1405,1000101017,-2.426495,-1.758087,87.007385
1406,1000101018,-2.430505,-2.28175,86.664932
1407,1000101019,-2.352612,-2.356128,86.671669
1408,1000101020,-2.378925,-2.215832,86.754852
1409,1000101021,-2.393042,-1.809778,86.998802
1410,1000101022,-87.307327,-2.629797,0.586615
1411,1000101023,-86.556862,-3.442071,0.286853
1412,1000101024,-86.777649,-3.136377,0.769373
1413,1000101025,-86.948318,-2.55119,1.674866
1414,1000101026,-87.019493,-2.820795,0.982343
1415,1000101017,-2.425122,-1.761328,87.005234
1416,1000101018,-2.426495,-2.285046,86.665695
1417,1000101019,-2.34212,-2.3508,86.679863
1418,1000101020,-2.389032,-2.220612,86.737762
1419,1000101021,-2.390296,-1.81181,87.004196
1420,1000101022,-87.30455,-2.628699,0.587274
1421,1000101023,-86.552513,-3.443115,0.288226
1422,1000101024,-86.777908,-3.131543,0.764868
1423,1000101025,-86.950684,-2.55531,1.682666
1424,1000101026,-87.019554,-2.818817,0.977673
1425,1000101017,-2.424298,-1.759186,87.006737
1426,1000101018,-2.427209,-2.280212,86.671623
1427,1000101019,-2.353986,-2.353766,86.672249
1428,1000101020,-2.388373,-2.219018,86.742676
1429,1000101021,-2.390186,-1.814282,87.001877
1430,1000101022,-87.3088,-2.627875,0.589526
1431,1000101023,-86.556335,-3.435919,0.286359
1432,1000101024,-86.780663,-3.13418,0.769922
1433,1000101025,-86.954216,-2.549652,1.669922
1434,1000101026,-87.021027,-2.815576,0.986188
1435,1000101017,-2.424023,-1.75589,87.004745
1436,1000101018,-2.431494,-2.283893,86.665192
1437,1000101019,-2.344153,-2.355633,86.673737
1438,1000101020,-2.37887,-2.216656,86.751999
1439,1000101021,-2.395898,-1.813129,87.00032
1440,1000101022,-87.308357,-2.632489,0.58645
1441,1000101023,-86.556526,-3.439874,0.286359
1442,1000101024,-86.772614,-3.129401,0.770142
1443,1000101025,-86.954735,-2.55108,1.671735
1444,1000101026,-87.013336,-2.815631,0.982507
1445,1000101017,-2.424408,-1.758307,87.006729
1446,1000101018,-2.431934,-2.285486,86.665154
1447,1000101019,-2.359149,-2.357337,86.670074
1448,1000101020,-2.376013,-2.218634,86.748123
1449,1000101021,-2.389526,-1.809503,87.002159
1450,1000101022,-87.312019,-2.63128,0.587439
1451,1000101023,-86.552879,-3.445093,0.284106
1452,1000101024,-86.779449,-3.134674,0.770197
1453,1000101025,-86.953789,-2.549597,1.673822
1454,1000101026,-87.017731,-2.819366,0.989868
1455,1000101017,-2.425122,-1.76424,87.00071
1456,1000101018,-2.430835,-2.280597,86.665909
1457,1000101019,-2.351953,-2.354535,86.671013
1458,1000101020,-2.388592,-2.219238,86.739548
1459,1000101021,-2.392163,-1.813074,87.001961
1460,1000101022,-87.310196,-2.631555,0.585461
1461,1000101023,-86.553856,-3.43938,0.283337
1462,1000101024,-86.776009,-3.135553,0.770471
1463,1000101025,-86.955223,-2.553223,1.670966
1464,1000101026,-87.017639,-2.822333,0.987451
1465,1000101017,-2.425397,-1.760175,87.004562
1466,1000101018,-2.425397,-2.285596,86.664375
1467,1000101019,-2.355908,-2.354535,86.669319
1468,1000101020,-2.387714,-2.219293,86.743927
1469,1000101021,-2.394141,-1.815491,86.997696
1470,1000101022,-87.308449,-2.633368,0.588098
1471,1000101023,-86.551102,-3.441577,0.28114
1472,1000101024,-86.774414,-3.135059,0.770636
1473,1000101025,-86.959373,-2.548059,1.670032
1474,1000101026,-87.017204,-2.818433,0.98432
1475,1000101017,-2.421771,-1.762592,87.006653
1476,1000101018,-2.429242,-2.283124,86.666458
1477,1000101019,-2.344318,-2.355139,86.677063
1478,1000101020,-2.386725,-2.217206,86.744598
1479,1000101021,-2.391119,-1.817468,87.004677
1480,1000101022,-87.311043,-2.630402,0.587714
1481,1000101023,-86.559364,-3.441907,0.290094
1482,1000101024,-86.779091,-3.135718,0.766406
1483,1000101025,-86.949394,-2.547675,1.679645
1484,1000101026,-87.017693,-2.821564,0.990088
1485,1000101017,-2.41452,-1.755725,87.010284
1486,1000101018,-2.432922,-2.284168,86.66655
1487,1000101019,-2.35415,-2.355414,86.672707
1488,1000101020,-2.383319,-2.219018,86.743416
1489,1000101021,-2.389197,-1.815381,86.997314
1490,1000101022,-87.310677,-2.632599,0.58689
1491,1000101023,-86.555847,-3.440479,0.284106
1492,1000101024,-86.774437,-3.133026,0.768494
1493,1000101025,-86.95472,-2.553552,1.67157
1494,1000101026,-87.016937,-2.817609,0.979926
1495,1000101017,-2.422485,-1.75957,87.005333
1496,1000101018,-2.429572,-2.283673,86.660858
1497,1000101019,-2.346735,-2.354095,86.678894
1498,1000101020,-2.377496,-2.21402,86.751991
1499,1000101021,-2.3948,-1.814062,87.001282
1500,1000101022,-87.307152,-2.631885,0.587439
1501,1000101023,-86.556847,-3.440204,0.282294
1502,1000101024,-86.77446,-3.136157,0.770966
1503,1000101025,-86.955536,-2.546741,1.669977
1504,1000101026,-87.018532,-2.819257,0.992889
1505,1000101017,-2.418915,-1.758197,87.013977
1506,1000101018,-2.434625,-2.280212,86.665314
1507,1000101019,-2.343384,-2.355798,86.677658
1508,1000101020,-2.384637,-2.223578,86.744781
1509,1000101021,-2.390131,-1.811206,86.998711
1510,1000101022,-87.307526,-2.626721,0.584473
1511,1000101023,-86.555626,-3.437842,0.284161
1512,1000101024,-86.77459,-3.13764,0.765582
1513,1000101025,-86.956192,-2.546301,1.674152
1514,1000101026,-87.01944,-2.820026,0.984045
1515,1000101017,-2.417432,-1.756274,87.014374
1516,1000101018,-2.429132,-2.284497,86.665977
1517,1000101019,-2.35481,-2.354645,86.670509
1518,1000101020,-2.381726,-2.221765,86.743919
1519,1000101021,-2.392548,-1.812085,86.997528
1520,1000101022,-87.305183,-2.630896,0.587988
1521,1000101023,-86.55349,-3.439764,0.282349
1522,1000101024,-86.777161,-3.133575,0.76723
1523,1000101025,-86.950325,-2.547015,1.672998
1524,1000101026,-87.021439,-2.821234,0.990088
1525,1000101017,-2.41452,-1.756714,87.011223
1526,1000101018,-2.428198,-2.283893,86.664597
1527,1000101019,-2.341187,-2.356513,86.677361
1528,1000101020,-2.387714,-2.217865,86.744186
1529,1000101021,-2.387988,-1.813623,86.998161
1530,1000101022,-87.310699,-2.632104,0.59469
1531,1000101023,-86.554085,-3.436908,0.290479
1532,1000101024,-86.778709,-3.131323,0.770471
1533,1000101025,-86.955658,-2.548553,1.676514
1534,1000101026,-87.020401,-2.817114,0.981464
1535,1000101017,-2.418091,-1.763525,87.002785
1536,1000101018,-2.430231,-2.281531,86.667473
1537,1000101019,-2.34635,-2.352667,86.680527
1538,1000101020,-2.374585,-2.21759,86.750587
1539,1000101021,-2.38689,-1.815765,87.00219
1540,1000101022,-87.312927,-2.629578,0.596722
1541,1000101023,-86.554886,-3.438117,0.280975
1542,1000101024,-86.780403,-3.136597,0.767285
1543,1000101025,-86.952499,-2.549762,1.670142
1544,1000101026,-87.018738,-2.822278,0.98822
1545,1000101017,-2.41463,-1.756989,87.015129
1546,1000101018,-2.426825,-2.283288,86.666779
1547,1000101019,-2.34679,-2.355414,86.680779
1548,1000101020,-2.384088,-2.221765,86.741722
1549,1000101021,-2.389252,-1.815875,86.998756
1550,1000101022,-87.3088,-2.630786,0.585571
1551,1000101023,-86.552513,-3.438446,0.287787
1552,1000101024,-86.772049,-3.133301,0.770087
1553,1000101025,-86.961563,-2.549323,1.66767
1554,1000101026,-87.014168,-2.817719,0.991077
1555,1000101017,-2.417377,-1.756769,87.012108
1556,1000101018,-2.428583,-2.280762,86.671318
1557,1000101019,-2.353931,-2.357556,86.669586
1558,1000101020,-2.382715,-2.2216,86.742744
1559,1000101021,-2.391229,-1.815436,86.996307
1560,1000101022,-87.310539,-2.627875,0.584308
1561,1000101023,-86.557159,-3.441962,0.2896
1562,1000101024,-86.776657,-3.132861,0.771735
1563,1000101025,-86.955353,-2.550037,1.674152
1564,1000101026,-87.021164,-2.816895,0.981738
1565,1000101017,-2.423364,-1.762152,87.004593
1566,1000101018,-2.424188,-2.284387,86.666359
1567,1000101019,-2.350964,-2.357007,86.673553
1568,1000101020,-2.376068,-2.21402,86.752663
1569,1000101021,-2.388648,-1.814337,87.004837
1570,1000101022,-87.306618,-2.631006,0.59024
1571,1000101023,-86.551666,-3.441083,0.283667
1572,1000101024,-86.774513,-3.131927,0.779645
1573,1000101025,-86.955315,-2.546411,1.670251
1574,1000101026,-87.016212,-2.818597,0.989319
1575,1000101017,-2.423309,-1.757922,87.004875
1576,1000101018,-2.429462,-2.282904,86.673309
1577,1000101019,-2.345526,-2.356732,86.677521
1578,1000101020,-2.374255,-2.216327,86.752403
1579,1000101021,-2.391943,-1.813184,87.002159
1580,1000101022,-87.310829,-2.625513,0.581726
1581,1000101023,-86.551689,-3.440369,0.288446
1582,1000101024,-86.778961,-3.129236,0.768164
1583,1000101025,-86.956825,-2.550256,1.669537
1584,1000101026,-87.017532,-2.817773,0.988879
1585,1000101017,-2.42298,-1.765668,87.004105
1586,1000101018,-2.427429,-2.282245,86.674744
1587,1000101019,-2.355414,-2.356732,86.668274
1588,1000101020,-2.37887,-2.214899,86.748596
1589,1000101021,-2.391778,-1.81181,86.999649
1590,1000101022,-87.311829,-2.629083,0.591943
1591,1000101023,-86.558006,-3.444818,0.284875
1592,1000101024,-86.777496,-3.137201,0.764264
1593,1000101025,-86.954697,-2.549103,1.673218
1594,1000101026,-87.022438,-2.823047,0.989758
1595,1000101017,-2.420618,-1.766437,87.006111
1596,1000101018,-2.425012,-2.281586,86.669876
1597,1000101019,-2.345911,-2.355249,86.675781
1598,1000101020,-2.380847,-2.217975,86.74881
1599,1000101021,-2.389087,-1.815875,87.000397
1600,1000101022,-87.309395,-2.633588,0.59458
1601,1000101023,-86.558327,-3.448224,0.28515
1602,1000101024,-86.778831,-3.137695,0.772888
1603,1000101025,-86.957596,-2.550861,1.670636
1604,1000101026,-87.018791,-2.819806,0.988605
1605,1000101017,-2.42287,-1.762262,87.003586
1606,1000101018,-2.427264,-2.283179,86.667229
1607,1000101019,-2.354645,-2.357501,86.670944
1608,1000101020,-2.382221,-2.221051,86.741806
1609,1000101021,-2.384747,-1.815875,87.00296
1610,1000101022,-87.310242,-2.630786,0.588318
1611,1000101023,-86.556404,-3.442841,0.291083
1612,1000101024,-86.7724,-3.134619,0.768823
