No,UID,X,Y,Z
1613,1000101025,-86.954659,-2.546741,1.673383
1614,1000101026,-87.016914,-2.820685,0.98476
1615,1000101017,-2.422705,-1.762372,87.004105
1616,1000101018,-2.431165,-2.281366,86.670792
1617,1000101019,-2.351404,-2.356842,86.670746
1618,1000101020,-2.373267,-2.214679,86.749344
1619,1000101021,-2.391394,-1.81571,86.997246
1620,1000101022,-87.308693,-2.629413,0.585352
1621,1000101023,-86.54998,-3.438061,0.287512
1622,1000101024,-86.776947,-3.130609,0.768219
1623,1000101025,-86.951927,-2.549597,1.668658
1624,1000101026,-87.016495,-2.819476,0.992889
1625,1000101017,-2.416333,-1.758142,87.013123
1626,1000101018,-2.427429,-2.282629,86.665695
1627,1000101019,-2.353546,-2.356952,86.671677
1628,1000101020,-2.382165,-2.220007,86.742722
1629,1000101021,-2.391064,-1.815051,87.002991
1630,1000101022,-87.314056,-2.632104,0.59447
1631,1000101023,-86.558395,-3.441247,0.286523
1632,1000101024,-86.780106,-3.132532,0.772888
1633,1000101025,-86.955284,-2.547894,1.668439
1634,1000101026,-87.016563,-2.812775,0.984485
1635,1000101017,-1.275732,-1.759351,87.821251
1636,1000101018,-2.429352,-2.282629,86.670059
1637,1000101019,-2.344098,-2.354315,86.680267
1638,1000101020,-2.378155,-2.211877,86.749847
1639,1000101021,-2.385132,-1.81571,87.001648
1640,1000101022,-87.313721,-2.628424,0.585132
1641,1000101023,-86.553123,-3.434711,0.28949
1642,1000101024,-86.777267,-3.136926,0.769098
1643,1000101025,-86.953888,-2.548938,1.666681
1644,1000101026,-87.019501,-2.816565,0.98877
1645,1000101017,-1.284741,-1.761603,87.816963
1646,1000101018,-2.428253,-2.285156,86.664192
1647,1000101019,-1.209814,-2.358819,87.34906
1648,1000101020,-1.247278,-2.235828,87.441132
1649,1000101021,-2.385791,-1.814667,86.999664
1650,1000101022,-87.311874,-2.63139,0.581726
1651,1000101023,-86.551384,-3.440588,0.298279
1652,1000101024,-86.771774,-3.129016,0.768604
1653,1000101025,-86.954941,-2.553058,1.671185
1654,1000101026,-87.018196,-2.816895,0.98454
1655,1000101017,-1.290234,-1.7599,87.817215
1656,1000101018,-1.288806,-2.294879,87.371689
1657,1000101019,-1.205804,-2.35838,87.352547
1658,1000101020,-1.237061,-2.232587,87.44635
1659,1000101021,-1.255902,-1.820215,87.791847
1660,1000101022,-87.309883,-2.631885,0.593317
1661,1000101023,-87.676727,-2.311523,0.296796
1662,1000101024,-86.773438,-3.135718,0.771625
1663,1000101025,-86.955574,-2.543829,1.674206
1664,1000101026,-87.01889,-2.820575,0.983826
1665,1000101017,-1.288806,-1.762262,87.817284
1666,1000101018,-1.294409,-2.295044,87.368454
1667,1000101019,-1.214044,-2.361511,87.346603
1668,1000101020,-1.246838,-2.240662,87.436951
1669,1000101021,-1.258539,-1.813403,87.793488
1670,1000101022,-88.397766,-1.504742,0.57442
1671,1000101023,-87.673119,-2.308008,0.300696
1672,1000101024,-87.85527,-2.001105,0.78783
1673,1000101025,-87.798187,-1.418555,1.677393
1674,1000101026,-88.046295,-1.686621,0.98866
1675,1000101017,-1.27804,-1.75946,87.824211
1676,1000101018,-1.290949,-2.297186,87.36541
1677,1000101019,-1.21355,-2.357556,87.344177
1678,1000101020,-1.239917,-2.231543,87.446289
1679,1000101021,-1.256012,-1.819171,87.792038
1680,1000101022,-88.399124,-1.502545,0.573596
1681,1000101023,-87.675514,-2.311743,0.299268
1682,1000101024,-87.851501,-2.000171,0.776129
1683,1000101025,-87.803665,-1.417621,1.688654
1684,1000101026,-88.052536,-1.684918,0.990582
1685,1000101017,-1.283588,-1.766931,87.820007
1686,1000101018,-1.290234,-2.300043,87.364151
1687,1000101019,-1.207397,-2.355304,87.352325
1688,1000101020,-1.248926,-2.238629,87.441551
1689,1000101021,-1.254144,-1.817139,87.792175
1690,1000101022,-88.395721,-1.497931,0.57453
1691,1000101023,-87.679802,-2.309766,0.298773
1692,1000101024,-87.854202,-2.001379,0.781128
1693,1000101025,-87.800705,-1.424652,1.683215
1694,1000101026,-88.048073,-1.686566,0.995691
1695,1000101017,-1.287433,-1.762921,87.818871
1696,1000101018,-1.295508,-2.296747,87.363731
1697,1000101019,-1.218054,-2.360358,87.343376
1698,1000101020,-1.250134,-2.231103,87.44516
1699,1000101021,-1.254364,-1.82005,87.79287
1700,1000101022,-88.397316,-1.501611,0.576068
1701,1000101023,-87.6782,-2.310095,0.298773
1702,1000101024,-87.853073,-2.005719,0.777612
1703,1000101025,-87.798729,-1.417676,1.678272
1704,1000101026,-88.047546,-1.686511,0.983881
1705,1000101017,-1.283807,-1.762592,87.817688
1706,1000101018,-1.28963,-2.297351,87.366814
1707,1000101019,-1.21745,-2.359039,87.344032
1708,1000101020,-1.248376,-2.237476,87.436447
1709,1000101021,-1.251782,-1.817798,87.792793
1710,1000101022,-88.401367,-1.499744,0.574365
1711,1000101023,-87.679024,-2.310535,0.296631
1712,1000101024,-87.856224,-2.005994,0.787225
1713,1000101025,-87.803825,-1.415259,1.684479
1714,1000101026,-88.04496,-1.689038,0.993713
1715,1000101017,-1.279907,-1.769733,87.815094
1716,1000101018,-1.292212,-2.292682,87.370857
1717,1000101019,-1.218274,-2.359314,87.347313
1718,1000101020,-1.246674,-2.239398,87.43924
1719,1000101021,-1.256836,-1.815381,87.794014
1720,1000101022,-88.39975,-1.496503,0.575903
1721,1000101023,-87.676376,-2.311359,0.298773
1722,1000101024,-87.859032,-2.002368,0.776843
1723,1000101025,-87.803978,-1.419324,1.67948
1724,1000101026,-88.047409,-1.687115,0.995471
1725,1000101017,-1.287653,-1.765778,87.818954
1726,1000101018,-1.293036,-2.297791,87.365578
1727,1000101019,-1.218219,-2.360523,87.346756
1728,1000101020,-1.236621,-2.233081,87.446983
1729,1000101021,-1.254089,-1.818018,87.794334
1730,1000101022,-88.40007,-1.493811,0.574585
1731,1000101023,-87.678566,-2.313611,0.296631
1732,1000101024,-87.85527,-2.002972,0.790686
1733,1000101025,-87.799881,-1.416797,1.684369
1734,1000101026,-88.051193,-1.688709,0.998053
1735,1000101017,-1.276282,-1.763361,87.825706
1736,1000101018,-1.285236,-2.295044,87.369461
1737,1000101019,-1.207947,-2.359039,87.350273
1738,1000101020,-1.248926,-2.237311,87.442657
1739,1000101021,-1.248871,-1.818512,87.79554
1740,1000101022,-88.396484,-1.497437,0.574585
1741,1000101023,-87.68338,-2.303723,0.303113
1742,1000101024,-87.854736,-2.002258,0.778107
1743,1000101025,-87.801125,-1.415808,1.684918
1744,1000101026,-88.044769,-1.689972,0.98465
1745,1000101017,-1.282709,-1.767096,87.818977
1746,1000101018,-1.295453,-2.295978,87.364052
1747,1000101019,-1.211188,-2.361511,87.348778
1748,1000101020,-1.244861,-2.240277,87.438995
1749,1000101021,-1.250079,-1.819171,87.793732
1750,1000101022,-88.396629,-1.502216,0.573981
1751,1000101023,-87.67543,-2.309161,0.303223
1752,1000101024,-87.854744,-2.00094,0.781458
1753,1000101025,-87.802002,-1.419489,1.682611
1754,1000101026,-88.047928,-1.688269,0.984924
1755,1000101017,-0.13645,-1.769293,88.221535
1756,1000101018,-1.291937,-2.295758,87.370697
1757,1000101019,-1.211298,-2.358215,87.347824
1758,1000101020,-1.246289,-2.236267,87.437103
1759,1000101021,-1.249475,-1.818677,87.795418
1760,1000101022,-88.397018,-1.497491,0.576288
1761,1000101023,-87.682434,-2.303833,0.303552
1762,1000101024,-87.853317,-2.004895,0.778326
1763,1000101025,-87.79361,-1.421191,1.676898
1764,1000101026,-88.046852,-1.692719,0.99201
1765,1000101017,-0.135571,-1.769788,88.221527
1766,1000101018,-1.297485,-2.296088,87.366348
1767,1000101019,-0.058942,-2.362445,87.639412
1768,1000101020,-0.095911,-2.256482,87.743629
1769,1000101021,-1.250244,-1.818512,87.792702
1770,1000101022,-88.399864,-1.500897,0.574805
1771,1000101023,-87.679123,-2.30581,0.307123
1772,1000101024,-87.855247,-2.002203,0.782996
1773,1000101025,-87.80098,-1.419269,1.676898
1774,1000101026,-88.046394,-1.685083,0.987946
1775,1000101017,-0.138483,-1.768744,88.22908
1776,1000101018,-0.149469,-2.307788,87.688377
1777,1000101019,-0.062347,-2.360687,87.637909
1778,1000101020,-0.106787,-2.24989,87.746384
1779,1000101021,-0.106293,-1.822357,88.174377
1780,1000101022,-88.399879,-1.49859,0.581451
1781,1000101023,-88.798996,-1.166473,0.31322
1782,1000101024,-87.853981,-2.005444,0.778271
1783,1000101025,-87.803391,-1.417401,1.68316
1784,1000101026,-88.048401,-1.688269,0.993878
1785,1000101017,-0.138977,-1.773468,88.220497
1786,1000101018,-0.142822,-2.309436,87.68615
1787,1000101019,-0.063556,-2.362006,87.637558
1788,1000101020,-0.096844,-2.248737,87.743828
1789,1000101021,-0.105524,-1.819336,88.177536
1790,1000101022,-89.332687,-0.35755,0.56629
1791,1000101023,-88.795723,-1.166254,0.311298
1792,1000101024,-88.833183,-0.858417,0.786401
1793,1000101025,-88.280716,-0.269275,1.692279
1794,1000101026,-88.868576,-0.541571,0.994812
1795,1000101017,-0.135626,-1.772589,88.220901
1796,1000101018,-0.14848,-2.307733,87.683731
1797,1000101019,-0.070697,-2.360138,87.638046
1798,1000101020,-0.095306,-2.254449,87.745888
1799,1000101021,-0.103436,-1.824939,88.176407
1800,1000101022,-89.333191,-0.356232,0.573486
1801,1000101023,-88.794388,-1.163287,0.312671
1802,1000101024,-88.839203,-0.863196,0.784094
1803,1000101025,-88.286903,-0.273669,1.689697
1804,1000101026,-88.868713,-0.544263,0.986243
1805,1000101017,-0.138263,-1.773138,88.221428
1806,1000101018,-0.14024,-2.309436,87.685204
1807,1000101019,-0.064655,-2.361896,87.639534
1808,1000101020,-0.097064,-2.251758,87.747742
1809,1000101021,-0.103546,-1.820435,88.175316
1810,1000101022,-89.333389,-0.355682,0.569531
1811,1000101023,-88.79747,-1.166199,0.306573
1812,1000101024,-88.834625,-0.859021,0.787939
1813,1000101025,-88.281914,-0.277625,1.68371
1814,1000101026,-88.876312,-0.543713,0.99223
1815,1000101017,-0.135956,-1.774237,88.220116
1816,1000101018,-0.146283,-2.306744,87.689552
1817,1000101019,-0.06048,-2.361841,87.63752
1818,1000101020,-0.105524,-2.251923,87.748497
1819,1000101021,-0.107776,-1.82049,88.179001
1820,1000101022,-89.327843,-0.355023,0.564258
1821,1000101023,-88.80014,-1.169385,0.304871
1822,1000101024,-88.832855,-0.861548,0.787775
1823,1000101025,-88.288719,-0.275372,1.688599
1824,1000101026,-88.873779,-0.543823,0.984924
1825,1000101017,-0.137933,-1.768085,88.223015
1826,1000101018,-0.141888,-2.308447,87.685936
1827,1000101019,-0.065863,-2.360962,87.635994
1828,1000101020,-0.091187,-2.251648,87.751404
1829,1000101021,-0.105084,-1.820215,88.17807
1830,1000101022,-89.339394,-0.353979,0.561896
1831,1000101023,-88.795128,-1.164606,0.315967
1832,1000101024,-88.831322,-0.860504,0.788763
1833,1000101025,-88.288109,-0.276086,1.698376
1834,1000101026,-88.871758,-0.544373,0.997668
1835,1000101017,-0.133868,-1.770886,88.223396
1836,1000101018,-0.142053,-2.307568,87.687874
1837,1000101019,-0.058887,-2.361621,87.637619
1838,1000101020,-0.104755,-2.251538,87.744553
1839,1000101021,-0.110248,-1.819336,88.179001
1840,1000101022,-89.332878,-0.354529,0.564478
1841,1000101023,-88.799591,-1.166528,0.307013
1842,1000101024,-88.835579,-0.861108,0.784314
1843,1000101025,-88.282005,-0.27691,1.688983
1844,1000101026,-88.868469,-0.545636,0.995526
1845,1000101017,-0.130298,-1.767151,88.2304
1846,1000101018,-0.141888,-2.305536,87.688652
1847,1000101019,-0.057953,-2.358545,87.638565
1848,1000101020,-0.10069,-2.251263,87.748924
1849,1000101021,-0.105304,-1.821094,88.176895
1850,1000101022,-89.337044,-0.353979,0.560522
1851,1000101023,-88.797012,-1.166748,0.311023
1852,1000101024,-88.836273,-0.862537,0.793433
1853,1000101025,-88.286888,-0.27746,1.695685
1854,1000101026,-88.874054,-0.538165,0.993768
1855,1000101017,1.076495,-1.778247,87.931351
1856,1000101018,-0.147107,-2.308008,87.686546
1857,1000101019,-0.069269,-2.360303,87.638847
1858,1000101020,-0.106018,-2.253021,87.744728
1859,1000101021,-0.10025,-1.82038,88.176247
1860,1000101022,-89.33828,-0.358813,0.566565
1861,1000101023,-88.794678,-1.167407,0.322614
1862,1000101024,-88.836853,-0.856989,0.783765
1863,1000101025,-88.293167,-0.270813,1.687445
1864,1000101026,-88.866165,-0.543658,0.989044
1865,1000101017,1.025903,-1.774841,87.953835
1866,1000101018,-0.152655,-2.306744,87.685608
1867,1000101019,1.039801,-2.36239,87.407333
1868,1000101020,1.025958,-2.260492,87.516151
1869,1000101021,-0.099921,-1.822412,88.177208
1870,1000101022,-89.334564,-0.356781,0.565247
1871,1000101023,-88.799316,-1.16488,0.306244
1872,1000101024,-88.833344,-0.860175,0.784644
1873,1000101025,-88.284912,-0.278558,1.690137
1874,1000101026,-88.875771,-0.539923,0.994373
1875,1000101017,1.018817,-1.774402,87.949638
1876,1000101018,1.080176,-2.319434,87.446884
1877,1000101019,1.099786,-2.365576,87.38723
1878,1000101020,1.058203,-2.271259,87.498161
1879,1000101021,0.94422,-1.814612,87.915421
1880,1000101022,-89.331787,-0.361011,0.565686
1881,1000101023,-89.649704,0.025159,0.320581
1882,1000101024,-88.835594,-0.860614,0.794586
1883,1000101025,-88.287979,-0.271582,1.689587
1884,1000101026,-88.872337,-0.542285,0.992395
1885,1000101017,1.034967,-1.769897,87.951553
1886,1000101018,1.018927,-2.321631,87.466805
1887,1000101019,1.089185,-2.362994,87.396835
1888,1000101020,1.057983,-2.269281,87.490677
1889,1000101021,1.050293,-1.820325,87.891838
1890,1000101022,-89.064903,0.709167,0.556458
1891,1000101023,-89.675652,-0.011646,0.316681
1892,1000101024,-89.1558,0.246478,0.795081
1893,1000101025,-88.113808,0.797717,1.692883
1894,1000101026,-88.830605,0.623309,0.993604
1895,1000101017,1.024255,-1.774017,87.947479
1896,1000101018,1.01618,-2.321686,87.463509
1897,1000101019,1.100665,-2.364368,87.392555
1898,1000101020,1.06084,-2.270654,87.493919
1899,1000101021,1.050403,-1.822412,87.893112
1900,1000101022,-89.029335,0.79931,0.54657
1901,1000101023,-89.674774,-0.017084,0.323602
1902,1000101024,-89.159386,0.294983,0.794696
1903,1000101025,-88.080475,0.881158,1.700244
1904,1000101026,-88.831444,0.609741,0.990967
1905,1000101017,1.02074,-1.769952,87.952171
1906,1000101018,1.014697,-2.319269,87.467392
1907,1000101019,1.08468,-2.362335,87.398567
1908,1000101020,1.059412,-2.267743,87.494423
1909,1000101021,1.057214,-1.821533,87.89048
1910,1000101022,-89.024261,0.800848,0.556183
1911,1000101023,-89.681786,-0.016534,0.325195
1912,1000101024,-89.145927,0.294653,0.801562
1913,1000101025,-88.08419,0.878577,1.700189
1914,1000101026,-88.830696,0.608533,0.991461
1915,1000101017,1.032495,-1.773303,87.949455
1916,1000101018,1.014917,-2.320422,87.46286
1917,1000101019,1.091766,-2.360358,87.390739
1918,1000101020,1.058807,-2.269775,87.492012
1919,1000101021,1.05282,-1.821808,87.891808
1920,1000101022,-89.031456,0.801288,0.552722
1921,1000101023,-89.674744,-0.01604,0.321295
1922,1000101024,-89.151634,0.295367,0.794092
1923,1000101025,-88.086563,0.880554,1.709692
1924,1000101026,-88.838196,0.613971,0.993768
1925,1000101017,1.027002,-1.777094,87.947891
1926,1000101018,1.019312,-2.319324,87.463348
1927,1000101019,1.08891,-2.363379,87.394218
1928,1000101020,1.052216,-2.267908,87.499123
1929,1000101021,1.055951,-1.823126,87.891075
1930,1000101022,-89.029739,0.797388,0.552173
1931,1000101023,-89.677513,-0.011591,0.323163
1932,1000101024,-89.149315,0.29328,0.795465
1933,1000101025,-88.080437,0.885608,1.70376
1934,1000101026,-88.829453,0.611664,0.990198
1935,1000101017,1.031726,-1.770227,87.947624
1936,1000101018,1.018597,-2.323498,87.462868
1937,1000101019,1.087756,-2.365137,87.396111
1938,1000101020,1.057379,-2.267743,87.492767
1939,1000101021,1.05694,-1.822083,87.889847
1940,1000101022,-89.022888,0.796234,0.553326
1941,1000101023,-89.672188,-0.014777,0.322394
1942,1000101024,-89.149139,0.293115,0.800464
1943,1000101025,-88.077438,0.878192,1.706671
1944,1000101026,-88.836876,0.612872,0.989044
1945,1000101017,1.024585,-1.777423,87.947784
1946,1000101018,1.020081,-2.319049,87.466125
1947,1000101019,1.09259,-2.363599,87.395683
1948,1000101020,1.059796,-2.269556,87.489784
1949,1000101021,1.054578,-1.821149,87.892677
1950,1000101022,-89.025429,0.796069,0.553326
1951,1000101023,-89.680779,-0.010657,0.319977
1952,1000101024,-89.149811,0.291907,0.801617
1953,1000101025,-88.08168,0.878027,1.70354
1954,1000101026,-88.832344,0.610126,0.99212
1955,1000101017,1.035242,-1.767041,87.947395
1956,1000101018,1.022443,-2.319763,87.464661
1957,1000101018,1.022443,-2.319763,87.464661
1958,1000101019,1.08523,-2.366016,87.391647
1959,1000101020,1.054413,-2.268018,87.5
1960,1000101021,1.053424,-1.822412,87.893517
1961,1000101022,-89.032326,0.799695,0.546625
1962,1000101023,-89.679298,-0.012689,0.325085
1963,1000101024,-89.152634,0.292456,0.795081
1964,1000101025,-88.080605,0.881433,1.699146
1965,1000101026,-88.835228,0.607269,1.000031
1966,1000101017,1.027441,-1.774677,87.949532
1967,1000101018,1.021838,-2.321027,87.461639
1968,1000101018,1.021838,-2.321027,87.461639
1969,1000101019,1.097479,-2.36283,87.392288
1970,1000101020,1.055017,-2.266315,87.499962
1971,1000101021,1.055017,-1.82406,87.891563
1972,1000101022,-89.034515,0.799475,0.549921
1973,1000101023,-89.672127,-0.013733,0.322504
1974,1000101024,-89.154816,0.292401,0.788434
1975,1000101025,-88.086227,0.883136,1.695575
1976,1000101026,-88.831375,0.607599,0.997943
1977,1000101017,2.198529,-1.777094,87.167656
1978,1000101018,1.017004,-2.323498,87.462379
1979,1000101018,1.017004,-2.323498,87.462379
1980,1000101019,1.098468,-2.362775,87.39222
1981,1000101020,1.055127,-2.268292,87.493279
1982,1000101021,1.053973,-1.822742,87.893379
1983,1000101022,-89.022385,0.797388,0.555853
1984,1000101023,-89.67907,-0.01637,0.325031
1985,1000101024,-89.153297,0.292017,0.806232
1986,1000101025,-88.086517,0.881433,1.705298
1987,1000101026,-88.825714,0.610071,0.990472
1988,1000101017,2.203363,-1.773083,87.168808
1989,1000101018,1.0125,-2.320807,87.463371
1990,1000101018,1.0125,-2.320807,87.463371
1991,1000101019,2.257251,-2.367334,86.722565
1992,1000101020,2.217975,-2.28642,86.811111
1993,1000101021,1.053918,-1.822137,87.893448
1994,1000101022,-89.033165,0.801508,0.556677
1995,1000101023,-89.678596,-0.011481,0.323877
1996,1000101024,-89.15451,0.288007,0.799915
1997,1000101025,-88.083191,0.878577,1.702222
1998,1000101026,-88.83342,0.612653,0.998163
1999,1000101017,2.196112,-1.77962,87.174828
2000,1000101018,2.181445,-2.329047,86.800514
2001,1000101018,2.181445,-2.329047,86.800514
2002,1000101019,2.265271,-2.366016,86.720879
2003,1000101020,2.223962,-2.284772,86.805763
2004,1000101021,2.224622,-1.824994,87.120323
2005,1000101022,-89.025322,0.798212,0.554041
2006,1000101023,-88.801796,1.154059,0.334644
2007,1000101024,-89.145538,0.292456,0.80321
2008,1000101025,-88.083427,0.883411,1.702332
2009,1000101026,-88.82972,0.615509,0.99657
2010,1000101017,2.198419,-1.781049,87.169411
2011,1000101018,2.184082,-2.335583,86.796432
2012,1000101018,2.184082,-2.335583,86.796432
2013,1000101019,2.256702,-2.368817,86.724533
2014,1000101020,2.224017,-2.281586,86.81044
2015,1000101021,2.227533,-1.824664,87.120781
2016,1000101022,-87.963753,1.959137,0.537067
2017,1000101023,-88.807404,1.146149,0.332501
2018,1000101024,-88.330414,1.454425,0.807715
2019,1000101025,-87.3284,2.046808,1.708209
2020,1000101026,-87.964951,1.779456,0.999646
2021,1000101017,2.196167,-1.774731,87.174881
2022,1000101018,2.190674,-2.333276,86.796944
2023,1000101018,2.190674,-2.333276,86.796944
2024,1000101019,2.256702,-2.365796,86.728134
2025,1000101020,2.233136,-2.283838,86.806618
2026,1000101021,2.227698,-1.82428,87.113243
2027,1000101022,-87.966385,1.961884,0.550964
2028,1000101023,-88.802444,1.15274,0.333325
2029,1000101024,-88.336052,1.455139,0.801288
2030,1000101025,-87.333496,2.046368,1.705627
2031,1000101026,-87.954796,1.778027,0.999591
2032,1000101017,2.200726,-1.774347,87.17012
2033,1000101018,2.1854,-2.334759,86.798607
2034,1000101019,2.267194,-2.367389,86.719193
2035,1000101020,2.222864,-2.283398,86.807343
2036,1000101021,2.227313,-1.825873,87.118477
2037,1000101022,-87.962494,1.961115,0.540527
2038,1000101023,-88.80085,1.14939,0.340411
2039,1000101024,-88.32798,1.459149,0.813263
2040,1000101025,-87.327614,2.043732,1.71535
2041,1000101026,-87.957321,1.775171,0.994208
2042,1000101017,2.194574,-1.775775,87.176483
2043,1000101018,2.185126,-2.3341,86.797508
2044,1000101019,2.265546,-2.366126,86.723289
2045,1000101020,2.221436,-2.284168,86.80571
2046,1000101021,2.227753,-1.826038,87.114082
2047,1000101022,-87.964066,1.96452,0.540253
2048,1000101023,-88.803047,1.150763,0.339972
2049,1000101024,-88.332405,1.459589,0.813647
2050,1000101025,-87.335274,2.052026,1.712549
2051,1000101026,-87.962738,1.773358,0.995471
2052,1000101017,2.19754,-1.780939,87.173721
2053,1000101018,2.187323,-2.33432,86.797531
2054,1000101019,2.255438,-2.367004,86.725212
2055,1000101020,2.222809,-2.280377,86.810333
2056,1000101021,2.222754,-1.82373,87.116936
2057,1000101022,-87.96125,1.965399,0.532562
2058,1000101023,-88.80349,1.147687,0.332776
2059,1000101024,-88.333786,1.461237,0.801892
2060,1000101025,-87.325012,2.044611,1.708154
2061,1000101026,-87.960907,1.780389,0.994263
2062,1000101017,2.195837,-1.776819,87.175613
2063,1000101018,2.18595,-2.333935,86.795692
2064,1000101019,2.259228,-2.361676,86.725861
2065,1000101020,2.233136,-2.278674,86.805069
2066,1000101021,2.222095,-1.824335,87.120651
2067,1000101022,-87.959084,1.966827,0.545087
2068,1000101023,-88.803673,1.149609,0.337939
2069,1000101024,-88.330284,1.459698,0.800464
2070,1000101025,-87.330811,2.043237,1.70777
2071,1000101026,-87.95916,1.777643,0.987781
2072,1000101017,2.196496,-1.778851,87.172852
2073,1000101018,2.186279,-2.334924,86.797432
2074,1000101019,2.256152,-2.364862,86.729156
2075,1000101020,2.225665,-2.285211,86.804466
2076,1000101021,2.226874,-1.825873,87.116592
2077,1000101022,-87.963974,1.963916,0.537561
2078,1000101023,-88.804047,1.153015,0.337665
2079,1000101024,-88.33136,1.454865,0.809857
2080,1000101025,-87.335915,2.045764,1.714087
2081,1000101026,-87.959724,1.775116,1.002997
2082,1000101017,2.194519,-1.773798,87.174049
2083,1000101018,2.194849,-2.333771,86.798172
2084,1000101019,2.267249,-2.364752,86.71904
2085,1000101020,2.223468,-2.283893,86.807724
2086,1000101021,2.225501,-1.825488,87.120918
2087,1000101022,-87.964432,1.963641,0.545142
2088,1000101023,-88.800636,1.146149,0.332721
2089,1000101024,-88.332878,1.455194,0.801178
2090,1000101025,-87.329651,2.043842,1.713483
2091,1000101026,-87.963531,1.778027,0.995251
2092,1000101017,2.198254,-1.780829,87.168037
2093,1000101018,2.186883,-2.332837,86.802338
2094,1000101019,2.26626,-2.36217,86.717323
2095,1000101020,2.224457,-2.282794,86.811172
2096,1000101021,2.228082,-1.826807,87.117256
2097,1000101022,-87.962883,1.96853,0.544922
2098,1000101023,-88.795822,1.148456,0.336346
2099,1000101024,-88.329567,1.45882,0.809088
2100,1000101025,-87.32888,2.046204,1.708154
2101,1000101026,-87.961212,1.777368,0.992999
2102,1000101017,2.201605,-1.773303,87.168289
2103,1000101018,2.187158,-2.33432,86.797676
2104,1000101019,2.263184,-2.367883,86.720169
2105,1000101020,2.220666,-2.283838,86.809906
2106,1000101021,2.226819,-1.828564,87.118019
2107,1000101022,-87.962357,1.965564,0.545636
2108,1000101023,-88.806305,1.151587,0.338873
2109,1000101024,-88.331604,1.464532,0.810901
2110,1000101025,-87.32872,2.046149,1.706726
2111,1000101026,-87.961525,1.777698,0.999701
2112,1000101017,-0.139417,-1.769678,88.22406
2113,1000101018,2.183753,-2.329321,86.800537
2114,1000101019,2.260108,-2.369147,86.724503
2115,1000101020,2.228741,-2.284222,86.806618
2116,1000101021,2.226544,-1.823401,87.119034
2117,1000101024,-88.335228,1.457062,0.804529
2118,1000101025,-87.33535,2.046368,1.708484
2119,1000101026,-87.959198,1.77561,0.993164
2120,1000101017,-0.137,-1.77215,88.222145
2121,1000101018,2.181555,-2.333331,86.798943
2122,1000101019,-0.07207,-2.361017,87.639359
2123,1000101020,-0.103107,-2.250385,87.746269
2124,1000101021,2.225446,-1.825983,87.117332
2125,1000101024,-88.337257,1.457666,0.806616
2126,1000101025,-87.328293,2.04483,1.704199
2127,1000101026,-87.957893,1.778687,0.997009
2128,1000101018,-0.140131,-2.304932,87.688942
2129,1000101019,-0.059656,-2.360413,87.640388
2130,1000101020,-0.101569,-2.247199,87.746025
2131,1000101021,-0.107501,-1.821094,88.17662
2132,1000101025,-87.333351,2.042578,1.706067
2133,1000101026,-87.957649,1.775226,0.999866
2134,1000101018,-0.148261,-2.307184,87.686501
2135,1000101019,-0.06394,-2.367224,87.639511
2136,1000101020,-0.091077,-2.253186,87.749725
2137,1000101021,-0.106622,-1.81615,88.17469
2138,1000101025,-88.291077,-0.265649,1.690137
2139,1000101018,-0.13634,-2.310645,87.695908
2140,1000101019,-0.063885,-2.369312,87.630959
2141,1000101020,-0.103821,-2.265985,87.729523
2142,1000101021,-0.099591,-1.819556,88.174843
2143,1000101020,-0.46994,28.106827,61.893124
2144,1000101021,-0.10816,-1.846197,88.140244
2145,1000101021,1.099182,-0.935596,88.531769
2146,1000101021,1.122748,-0.954712,88.527657
